id,alter,genre,categories,released,eigenschaften,original_price,recommendations
954880,,Animation & Modeling; Design & Illustration; Photo Editing,Tracked Controller Support; VR Supported,"20 May, 2019",,1679.0,
955610,,Utilities,VR Only,"20 Dec, 2019",,,
958210,,Animation & Modeling; Design & Illustration,,"5 Nov, 2018",,2099.0,
962230,,Accounting,,"9 Nov, 2018",,7799.0,
964080,,Design & Illustration; Utilities,,"4 Jan, 2019",,194.0,
964890,,Utilities,Tracked Controller Support; VR Only,"12 Apr, 2019",,,
965070,,Education; Software Training,,"11 Nov, 2018",,1249.0,
965400,,Utilities,,"10 Nov, 2018",,299.0,
966610,,Utilities; Video Production; Web Publishing; Game Development,,"9 Nov, 2018",,1279.0,1996.0
967060,,Animation & Modeling; Design & Illustration; Utilities,Includes level editor,"17 Nov, 2018",,79.0,
967130,,Animation & Modeling; Design & Illustration; Utilities,Single-player; Steam Cloud; Includes level editor,"19 Nov, 2018",,279.0,411.0
970210,,Photo Editing; Utilities,Tracked Controller Support; VR Only,"9 Jan, 2019",,,
972390,,Utilities; Early Access,,"1 Dec, 2020",,349.0,
973260,,Animation & Modeling; Design & Illustration,VR Only,"27 Dec, 2018",,239.0,
973360,,Education,VR Only,"13 Nov, 2018",,,
976330,,Animation & Modeling; Game Development,,"5 Jan, 2019",,1329.0,
978680,,Animation & Modeling; Design & Illustration,,"20 Nov, 2018",,,221.0
978690,,Animation & Modeling; Design & Illustration,,"20 Nov, 2018",,,
978760,,Animation & Modeling; Utilities; Game Development,,Coming soon,,,
979010,,Animation & Modeling; Design & Illustration; Utilities; Early Access,Steam Workshop; Steam Cloud,"27 Nov, 2018",,239.0,
979560,,Animation & Modeling; Design & Illustration; Utilities; Early Access,Steam Workshop; Steam Cloud; Includes level editor,"28 Jan, 2019",,279.0,651.0
979710,,Early Access,,"4 Jun, 2020",,1079.0,898.0
980000,,Racing; Simulation; Sports,Single-player; Multi-player; PvP; Shared/Split Screen PvP; Remote Play Together; Family Sharing,"26 Nov, 2018",,,
980740,,Education,VR Only,"27 Nov, 2018",,,
980760,,Animation & Modeling; Design & Illustration; Photo Editing; Utilities; Video Production; Web Publishing; Game Development,,"17 Dec, 2018",,399.0,
982830,,Education; Utilities,Tracked Controller Support; VR Only,"13 Dec, 2018",,,
983050,,Design & Illustration; Utilities,Steam Achievements; Stats,"8 May, 2019",,329.0,
983360,,,Family Sharing,"15 Oct, 2019",,,
983780,,Animation & Modeling; Utilities,Steam Workshop; Steam Cloud,"20 Dec, 2018",,329.0,
983820,,Animation & Modeling; Design & Illustration; Utilities; Early Access,Steam Cloud,"6 Dec, 2018",,279.0,
988920,,Utilities; Video Production,Tracked Controller Support; VR Only; Partial Controller Support,"23 Jan, 2019",,159.0,
989060,,Animation & Modeling; Audio Production; Utilities; Video Production,Tracked Controller Support; VR Only,"27 Aug, 2019",,2999.0,114.0
991080,,Utilities,,"3 Jan, 2019",,329.0,
992490,,Utilities,Full controller support; In-App Purchases,"24 Jan, 2019",,,
993270,,Animation & Modeling,,"4 Jan, 2019",,1479.0,
994610,,Casual,Single-player; Tracked Controller Support; VR Only,"6 Mar, 2019",,,
995660,,Utilities,Steam Cloud,"10 Jan, 2019",,279.0,
996150,,Education; Game Development,Tracked Controller Support; VR Only,"7 Jan, 2019",,499.0,
998330,,Casual; Simulation; Animation & Modeling; Design & Illustration; Utilities,Single-player,"26 Dec, 2018",,239.0,
999840,,Design & Illustration; Video Production,Tracked Controller Support; VR Only,"18 Dec, 2018",,399.0,
999880,,Education,Tracked Controller Support; VR Only,"18 Apr, 2019",,,
1000510,,Education,Tracked Controller Support; VR Only,"11 Feb, 2019",,,
1001160,,Audio Production; Utilities,,,,,
1002900,,Utilities; Web Publishing,,"19 Apr, 2019",,299.0,
1004740,,Utilities,,"21 Jan, 2019",,659.0,119.0
1006710,,Casual; Indie; Design & Illustration; Photo Editing; Utilities,Steam Workshop; Partial Controller Support,"15 Feb, 2023",,239.0,133.0
1006850,,Animation & Modeling; Utilities; Early Access,Steam Cloud,"18 Jan, 2019",,209.0,
1008160,,Utilities,,"13 Feb, 2019",,399.0,
1008250,,Audio Production; Utilities; Video Production,,"28 Feb, 2019",,819.0,
1009330,,Utilities; Video Production,,"31 Jan, 2019",,2099.0,
1010800,,Utilities,,"3 Apr, 2019",,,
1011110,,Game Development,,"15 Apr, 2019",,,
1011650,,Animation & Modeling; Design & Illustration,Tracked Controller Support; VR Only; In-App Purchases,"16 Oct, 2019",,,
1012510,,Education,VR Only,"18 Mar, 2019",,,
1014130,,Utilities; Game Development,Steam Achievements,"20 May, 2019",,499.0,117.0
1017060,,Design & Illustration; Utilities,,"22 Feb, 2019",,299.0,177.0
1018590,,Education; Software Training; Utilities,,"12 Feb, 2019",,,
1018680,,Audio Production; Software Training; Utilities; Video Production; Web Publishing,,"15 Feb, 2019",,1479.0,265.0
1019560,,Audio Production; Photo Editing; Utilities; Video Production,Steam Cloud,"11 Feb, 2021",,159.0,
1020020,,Animation & Modeling; Utilities; Early Access,Steam Workshop; Includes level editor,"8 Mar, 2019",,399.0,
1020820,,Animation & Modeling; Design & Illustration; Web Publishing,Steam Achievements,"27 Feb, 2019",,589.0,739.0
1022230,,Utilities,Steam Workshop,"11 Feb, 2019",,289.0,144.0
1023340,,Design & Illustration; Education; Early Access,Tracked Controller Support; VR Only,"23 Jul, 2019",,,
1023710,,Education,VR Only,"11 Jul, 2019",,659.0,
1023940,,Education; Software Training,Tracked Controller Support; VR Only,"7 May, 2019",,9999.0,
1024640,,Animation & Modeling; Design & Illustration; Education; Software Training; Utilities; Web Publishing; Game Development,,"24 Jul, 2019",,8499.0,
1025020,,,,"31 Mar, 2019",,4999.0,
1025820,,Accounting,,"18 Feb, 2019",,1950.0,
1026450,,Design & Illustration; Utilities; Web Publishing; Game Development,,"24 Feb, 2019",,1679.0,
1027280,,Utilities,Tracked Controller Support; VR Supported,"21 Feb, 2019",,329.0,
1027950,,Utilities,,,,,
1035180,,Audio Production,,"27 Jun, 2019",,6799.0,
1035340,,Education,Tracked Controller Support; VR Only,"10 Mar, 2019",,19499.0,
1038240,,Animation & Modeling; Design & Illustration; Utilities; Early Access,Steam Workshop; Steam Cloud; Includes level editor,"18 Mar, 2019",,279.0,
1039110,,Design & Illustration; Utilities; Game Development; Early Access,,"12 Jul, 2019",,,
1043250,,Audio Production; Utilities; Video Production; Early Access,Steam Workshop,"24 Apr, 2019",,329.0,
1044670,,Animation & Modeling,VR Only,"15 Apr, 2025",,,
1046610,,Free To Play; Audio Production; Education; Utilities; Video Production,,"26 Sep, 2019",,,
1046770,,Animation & Modeling; Design & Illustration; Utilities; Game Development,,"26 Mar, 2019",,975.0,
1046910,,Education,Tracked Controller Support; VR Only,"9 Apr, 2019",,999.0,
1049340,,Education; Utilities,,"12 Apr, 2019",,819.0,
1050330,,Audio Production; Utilities,Includes level editor,"12 Apr, 2019",,1679.0,
1050340,,Animation & Modeling; Video Production,Tracked Controller Support; VR Only,"15 Aug, 2019",,399.0,
1052330,,Utilities,,"30 Apr, 2019",,99.0,
1052490,,Audio Production; Education; Utilities; Early Access,Partial Controller Support,,,,
1053760,,Animation & Modeling; Design & Illustration,Tracked Controller Support; VR Supported; Captions available; In-App Purchases; Camera Comfort; Playable without Timed Input; Save Anytime; Includes level editor,"19 Dec, 2022",,,
1054580,,Utilities,,"3 Jul, 2019",,,
1055010,,Design & Illustration; Utilities,,"10 May, 2019",,259.0,323.0
1057220,,Animation & Modeling; Audio Production; Early Access,,"19 Apr, 2019",,,
1057500,,Utilities; Video Production,Steam Achievements; Tracked Controller Support; VR Only,"18 Apr, 2019",,399.0,
1058990,,Education; Utilities; Game Development; Early Access,,"20 May, 2019",,,
1061690,,Design & Illustration; Photo Editing; Video Production,,"6 May, 2019",,3399.0,
1061820,,Animation & Modeling; Audio Production; Design & Illustration; Utilities; Early Access,Steam Workshop; Steam Cloud; Includes level editor,"14 May, 2019",,279.0,
1061830,,Animation & Modeling; Design & Illustration; Utilities; Early Access,Steam Workshop; Steam Cloud; Includes level editor,,,,
1063520,,Design & Illustration; Photo Editing; Utilities; Game Development,,"22 May, 2019",,2999.0,
1064820,,Design & Illustration; Photo Editing; Software Training; Utilities; Early Access,Steam Workshop; Steam Cloud,"24 May, 2019",,199.0,
1065540,,Utilities,Tracked Controller Support; VR Only,Coming soon,,,
1066110,,Animation & Modeling; Design & Illustration; Education,In-App Purchases,"30 May, 2019",,4199.0,241.0
1066860,,Game Development,,"5 Jul, 2019",,,
1068300,,Free To Play; Simulation,Single-player; VR Only,"27 Jan, 2020",,,
1068620,,Education,Tracked Controller Support; VR Only,"16 May, 2019",,,
1069090,,Animation & Modeling; Design & Illustration; Utilities; Early Access,Includes level editor,"2 Aug, 2019",,,
1070520,,Design & Illustration; Video Production,Steam Achievements,Coming soon,,,
1070910,,,Family Sharing,"30 Apr, 2019",,,
1071100,,Audio Production; Utilities,,"19 Jun, 2019",,1399.0,706.0
1071860,,Utilities; Early Access,,"26 Aug, 2019",,79.0,
1072450,,Utilities,Single-player,"23 May, 2019",,2675.0,
1073230,,Adventure; Casual; Indie; RPG; Simulation; Strategy,Single-player; Steam Achievements; Family Sharing,"Jun 16, 2019",,199.0,
1073420,,Utilities,,"14 Jul, 2019",,5319.0,
1073720,,Utilities,,"14 May, 2019",,79.0,
1074870,,Education,,"25 Jun, 2019",,2499.0,
1074880,,Education,,"25 Jun, 2019",,3119.0,
1074890,,Education; Software Training,,Coming soon,,,
1074900,,Software Training,,"23 May, 2019",,1183.0,
1074910,,Software Training,,"23 May, 2019",,1479.0,
1074920,,Software Training,,"23 May, 2019",,1479.0,
1074930,,Software Training,,"28 May, 2019",,1479.0,
1075850,,Software Training,,"23 May, 2019",,1479.0,
1075860,,Software Training,,"23 May, 2019",,1479.0,
1081520,,Utilities,,"24 Aug, 2019",,399.0,
1081730,,Simulation; Education; Software Training,Tracked Controller Support; VR Supported,"4 Jul, 2019",,,
1086240,,Animation & Modeling,,"28 May, 2019",,,
1086920,,Animation & Modeling; Design & Illustration,VR Only,"20 Aug, 2019",,79.0,
1087080,,Utilities,Steam Cloud,"10 Jun, 2019",,,
1087320,,Education,Tracked Controller Support; VR Only,"7 Aug, 2019",,,
1089000,,Utilities,,"3 Jun, 2019",,7599.0,
1091220,,Animation & Modeling; Audio Production; Design & Illustration; Education; Utilities,,"10 Jul, 2019",,159.0,
1091650,,Animation & Modeling; Design & Illustration; Utilities; Early Access,Steam Workshop; Steam Cloud,"5 Jun, 2019",,209.0,
1092400,,Indie; RPG; Simulation,Single-player; Steam Achievements; Steam Cloud; Family Sharing,"Jan 16, 2021",,284.0,916.0
1093310,,Design & Illustration; Education; Software Training; Utilities; Web Publishing; Game Development,,"11 Jun, 2019",,199.0,
1093340,,Utilities; Video Production,Tracked Controller Support; VR Only,"19 Jun, 2019",,,
1093880,,Animation & Modeling; Design & Illustration; Utilities,Steam Workshop; Steam Cloud; Includes level editor,"15 Oct, 2019",,279.0,152.0
1096540,,Animation & Modeling; Design & Illustration; Utilities; Early Access,Steam Workshop; Steam Cloud,"12 Jun, 2019",,209.0,
1096550,,Casual; Indie; Simulation; Animation & Modeling; Audio Production; Design & Illustration; Utilities,Steam Workshop; Steam Cloud,"18 Jul, 2020",,279.0,721.0
1096900,,RPG; Design & Illustration; Education; Web Publishing; Game Development,Steam Workshop; Partial Controller Support,"27 Aug, 2020",,3509.0,1662.0
1097760,,Casual; Indie; Simulation,Single-player; Steam Achievements; Family Sharing,"25 Jul, 2019",,1749900.0,
1098420,,Animation & Modeling; Design & Illustration; Game Development,,"19 Jun, 2019",,,
1099550,,Simulation; Education,,"17 Jul, 2019",,,
1100090,,Game Development,Tracked Controller Support; VR Only,"18 Jul, 2019",,659.0,
1101570,,Design & Illustration; Utilities; Web Publishing,Steam Achievements,"1 Jun, 2020",,159.0,
1101740,,Utilities; Video Production,Full controller support; Tracked Controller Support; VR Only,Coming soon,,,
1102420,,Design & Illustration; Photo Editing; Utilities; Web Publishing; Game Development,,"14 Nov, 2019",,591.0,
1102770,,Education; Utilities,Tracked Controller Support; VR Only,"5 Aug, 2019",,,
1103140,,Audio Production; Utilities; Video Production; Early Access,,"2 Feb, 2020",,569.0,
1104270,,Design & Illustration; Education,Tracked Controller Support; VR Only,Coming soon,,,
1105050,,Design & Illustration; Utilities; Early Access,,"18 Mar, 2021",,739.0,
1105890,,Design & Illustration; Utilities; Game Development,,"30 Aug, 2019",,1079.0,138.0
1106180,,Animation & Modeling; Design & Illustration; Game Development,,"15 Jul, 2019",,2499.0,
1107950,,Utilities,,"20 Nov, 2020",,79.0,
1110350,,Casual; Indie; Strategy,Multi-player; PvP; Online PvP; In-App Purchases; Family Sharing,"Aug 10, 2019",,99.0,
1110390,,,Family Sharing,"21 Jun, 2019",,,
1112440,,Game Development,,"20 Aug, 2019",,,
1113620,,Utilities,,"13 Jul, 2019",,79.0,119.0
1113740,,Utilities,,"5 Sep, 2019",,499.0,
1114420,,Utilities,Tracked Controller Support; VR Supported; Partial Controller Support,"5 Aug, 2019",,,
1118380,,Utilities,,"12 May, 2020",,899.0,459.0
1120310,,Utilities; Game Development,Steam Cloud,"27 Aug, 2019",,589.0,
1121930,,Indie; Utilities,,"6 Sep, 2019",,,
1123000,,Software Training; Utilities,,"14 Aug, 2019",,99.0,
1125980,,Animation & Modeling; Design & Illustration; Education; Photo Editing; Software Training; Utilities; Game Development,,"15 Oct, 2020",,,
1126120,,Simulation; Utilities,,"20 Apr, 2020",,,
1126400,,Utilities,,Coming soon,,,
1133640,,Audio Production; Utilities,,"4 Oct, 2019",,1679.0,
1136210,,Education,Tracked Controller Support; VR Only,"1 Oct, 2019",,,
1136900,,Indie; Simulation; Strategy,Single-player; Family Sharing,"Aug 21, 2019",,899.0,
1136930,,Racing,Single-player; Multi-player; PvP; Shared/Split Screen PvP; Shared/Split Screen; Partial Controller Support; Remote Play Together; Family Sharing,"Aug 26, 2019",,1199.0,
1137770,,Free To Play; Animation & Modeling; Audio Production; Utilities; Video Production,Steam Cloud,"1 Nov, 2019",,,
1138900,,Adventure; Casual; Indie; RPG; Strategy,Single-player; Family Sharing,"Sep 8, 2019",,99.0,
1139000,,Adventure; Casual; Indie; RPG; Simulation; Strategy,Single-player; Steam Achievements; Family Sharing,"Sep 30, 2019",,399.0,
1139210,,Action; Adventure; Indie,Single-player; Full controller support; Family Sharing,Coming soon,,,
1139230,,Action; Indie; Racing; Sports,Single-player; Partial Controller Support; Family Sharing,"Dec 19, 2030",,,
1139720,,,Family Sharing,"20 Aug, 2019",,,
1140360,,Animation & Modeling; Design & Illustration; Photo Editing; Software Training; Utilities; Video Production; Web Publishing; Game Development,,"28 Sep, 2019",,2499.0,
1140420,,Education; Utilities,,"5 Sep, 2019",,159.0,
1140940,,Action; Indie; RPG; Early Access,Single-player,,,,
1141530,,Audio Production; Software Training; Utilities; Video Production; Web Publishing; Early Access,,"16 May, 2020",,,
1142680,,Utilities; Video Production,,"24 Nov, 2019",,2499.0,
1143750,,Utilities; Early Access,Tracked Controller Support; VR Only,"18 Jun, 2020",,899.0,
1146380,,Animation & Modeling; Design & Illustration; Education; Software Training,Tracked Controller Support; VR Only,"1 Oct, 2019",,569.0,
1146660,,Simulation; Strategy,Single-player; Steam Achievements; Steam Cloud; Family Sharing,"May 27, 2020",,299.0,
1146720,,Utilities,,"Nov 28, 2021",,599.0,511.0
1147270,,Free To Play; Indie; Massively Multiplayer,Multi-player; PvP; Online PvP; Shared/Split Screen PvP; Partial Controller Support,,,,
1147320,,Animation & Modeling; Utilities; Game Development,,Coming soon,,,
1147620,,Action; Adventure; Casual; Indie; RPG,Single-player; Family Sharing,"Sep 7, 2019",,79.0,
1148250,,Audio Production,Tracked Controller Support; VR Only,"10 Oct, 2019",,819.0,
1148910,,Animation & Modeling; Design & Illustration; Education; Software Training; Utilities; Video Production; Web Publishing; Game Development,,"5 Nov, 2019",,2499.0,
1148960,,Animation & Modeling; Design & Illustration; Education; Video Production,,"11 Sep, 2019",,249.0,
1150230,,Design & Illustration; Education,Tracked Controller Support; VR Only; In-App Purchases,"29 Sep, 2019",,79.0,
1151160,,Adventure; Indie; RPG; Simulation; Strategy; Early Access,Single-player; Family Sharing,"May 1, 2020",,599.0,
1152900,,Utilities,,"17 Sep, 2019",,79.0,
1153510,,Utilities,Tracked Controller Support; VR Only,"16 Mar, 2020",,,
1154430,,Animation & Modeling; Design & Illustration; Game Development,,"3 Oct, 2019",,,
1155230,,Utilities,,"21 Sep, 2019",,159.0,
1156290,,Simulation,Single-player; Tracked Controller Support; VR Only,"Oct 6, 2019",,,
1156490,,Adventure; Casual; Indie; Simulation,Single-player; Family Sharing,Coming soon,,,
1156810,,Utilities,Full controller support; Tracked Controller Support; VR Only,"8 Oct, 2019",,499.0,
1157130,,Utilities,,"25 Sep, 2019",,159.0,
